,0
2553,4405.3254430464285
2554,4229.994451844968
2555,4713.646359250814
2556,4480.74826260728
2557,4143.111721603473
2558,4281.815043687206
2559,3940.737486460649
2560,3617.780754456524
2561,4142.647407913763
2562,4071.5180622278517
2563,4420.397150924633
2564,4306.694436877191
2565,4431.807904881731
2566,4332.257532246364
2567,4659.0411529896555
2568,4525.124857368146
2569,3966.5084445385874
2570,3941.681123364865
2571,4481.147510722557
2572,4337.084243995979
2573,4321.377392867663
2574,3789.797521170045
2575,3890.7584577323078
2576,4048.7263873332836
2577,4124.079002713745
2578,4172.937098834711
2579,3947.2042015417787
2580,4324.542775195032
2581,4094.1735926676565
2582,4194.887991472662
2583,4429.525762720517
2584,4184.757261168035
2585,4251.2511288881215
2586,4131.71097286037
2587,4651.085189482863
2588,4119.798243832382
2589,4071.2126446695584
2590,4102.639551781921
2591,4186.980679364492
2592,4389.185335909216
2593,4022.499749692567
2594,4131.609649723636
2595,3849.068163541139
2596,4111.632220542414
2597,4189.303729297114
2598,3866.441264322474
2599,4112.464513203408
2600,4274.7608793705385
2601,4143.924150321402
2602,4261.242024334272
2603,4291.186618724118
2604,4263.917695300417
2605,3997.320818803491
2606,4021.614345349079
2607,4201.253572284131
2608,4169.691583506082
2609,4220.652032354934
2610,4182.912910590625
2611,4045.583085278362
2612,4119.77005514715
2613,4014.4919669466635
2614,3916.8276867782497
2615,3661.8676524062603
2616,4006.646910990064
2617,4303.0625027677015
2618,4222.0726173990515
2619,3939.0364971069944
2620,4050.803926517671
2621,4199.123097032602
2622,4137.868160735245
2623,4068.6279445362234
2624,4201.376242695111
2625,4123.675352900649
2626,4305.001664831488
2627,4047.6376485871024
2628,3918.174300688538
2629,3808.2233292337723
2630,4048.4588072969796
2631,4036.8923362422247
2632,4023.709199044251
2633,4023.838702043182
2634,3703.551358842433
2635,4252.27858099633
2636,4138.802379978414
2637,4154.637843063809
2638,4267.108923600888
2639,3872.494945208342
2640,4062.2899340774584
2641,3869.9198088584326
2642,4064.768558207159
2643,4505.17918829405
2644,3744.0323113464838
2645,4181.695721033482
2646,4089.6208755149964
2647,3718.3452798250505
2648,4249.080397357423
2649,3728.3974685792386
2650,4085.4964003682917
2651,4235.6596289361205
2652,4244.11690972742
2653,4802.28698279951
2654,4206.773592288371
2655,4101.862666219686
2656,4070.9826261235403
2657,4318.459747774086
2658,4166.627445266615
2659,3974.0709823751667
2660,4233.356377415382
2661,3910.9043542286236
2662,3876.6933616005244
2663,3978.6682346581133
2664,3735.7016426431783
2665,4061.9271719501176
2666,4042.7727607367897
2667,4044.541478386956
2668,3872.141617327383
2669,3899.1755391721267
2670,3784.3091050586245
2671,4053.005895670897
2672,3762.613788209549
2673,3892.1532999179653
2674,3713.950315621748
2675,3663.391709807628
2676,4056.6134599203783
2677,3993.719348741369
2678,4638.3349375612825
2679,4603.670424707337
2680,3799.729642352101
2681,4583.035475075752
2682,4848.2953700856415
2683,4288.905469894698
2684,4358.23941148841
2685,4320.500456353911
2686,4506.8848039538425
2687,4612.584755963622
2688,4354.858147166348
2689,4575.54204040627
2690,4092.288849828323
2691,4381.122066973616
2692,4388.42529500839
2693,4167.124959824013
2694,4491.016739879305
2695,4676.874199160836
2696,4955.314254058721
2697,4697.859208681402
2698,4620.9901465249895
2699,4648.719928647781
2700,4168.643689312978
2701,4453.247024779577
2702,4157.702792358725
2703,4478.275272301382
2704,3865.8008668184634
2705,4435.453614897411
2706,4395.083360525421
2707,4330.90803374835
2708,4488.37839273966
2709,3921.694124415386
2710,4442.953963054899
2711,4258.802673272028
2712,4582.602919446591
2713,4102.384950523989
2714,4466.39967439666
2715,4633.084589677766
2716,4698.111876834339
2717,3718.902672143241
2718,4039.6444178568086
2719,3759.300524246688
2720,3992.251296528696
2721,4067.7494079922058
2722,4066.8196424130506
2723,3912.7455709493997
2724,4101.344831607153
2725,4389.605205789066
2726,4105.135817208456
2727,4155.6832106872225
2728,4145.0554160602305
2729,4192.480809505003
2730,4099.639955255709
2731,3943.594246363037
2732,4588.571077477259
2733,4479.694387593363
2734,4459.830733794729
2735,4097.66972681554
2736,4035.051279919704
2737,4229.291303297493
2738,4103.598052162305
2739,3890.7069721762855
2740,4111.149110890481
2741,4106.8148233822485
2742,3937.6050267382384
2743,3797.8694145944723
2744,4178.4997570063715
2745,4201.778014716616
2746,4109.848471173311
2747,3921.293134464565
2748,4031.211713281894
2749,4434.942984199
2750,4306.586713832527
2751,4542.226659701469
2752,4254.745107886146
2753,4145.243385612577
2754,4378.831111359821
2755,4512.673314152928
2756,4741.2941275261865
2757,4415.8808111181825
2758,4380.646502367825
2759,4313.265119312546
2760,4483.861872357341
2761,3797.779462742781
2762,4272.7703839218775
2763,4057.033872771191
2764,4399.757432606397
2765,3810.1431325794733
2766,4434.205678901841
2767,4268.67752845195
2768,4447.125608373932
2769,4157.941551926778
2770,4417.1491347341525
2771,4043.1105603110113
2772,3920.8846009110175
2773,3749.5017623290387
2774,4498.160285201465
2775,4305.915584043357
2776,4056.587502633387
2777,4257.359916192166
2778,4084.006234361142
2779,4463.865997502367
2780,4431.824669181027
2781,4855.972874854717
2782,4210.480793294136
2783,3922.0164452553668
2784,4143.7229787360675
2785,4014.4979014711025
2786,4032.8625979067465
2787,4230.962735461442
2788,4248.214655956649
2789,4522.348634338851
2790,4304.308840623955
2791,4349.397334410425
2792,4163.9547795536455
2793,4241.392515421491
2794,4623.855146497306
2795,4503.917712894947
2796,4384.802671619047
2797,4249.395639931365
2798,4115.130043486666
2799,4191.579484454913
2800,4320.776552452078
2801,3794.894569548298
2802,4044.097750130415
2803,4084.252214818239
2804,4127.856284868086
2805,4142.164799151571
2806,3996.690302264604
2807,4273.962418602048
2808,4132.07319482704
2809,4226.951186680541
2810,4034.866805631591
2811,4549.398584161017
2812,4292.803130604572
2813,3820.1132998748053
2814,4206.889622330851
2815,3985.979015174697
2816,3759.8518822059677
2817,4008.1032089297196
2818,4456.282139799081
2819,4175.288768555877
2820,4239.726274200286
2821,4279.90093205265
2822,4297.856628060117
2823,4091.0619494966422
2824,4164.899805834409
2825,4078.2089533836415
2826,4118.145822413731
2827,4163.898707168171
2828,4255.837235490599
2829,4225.646662543248
2830,3889.528442512572
2831,4404.9982661682625
2832,4758.445453173601
2833,4105.837259706644
2834,4361.19992759526
2835,4119.531006628485
2836,3958.217621802197
2837,3897.842990912871
2838,4108.775729857203
2839,4023.796371895288
2840,3830.0012749180187
2841,4085.417820992896
2842,4051.2947293405127
2843,4003.7417433846504
2844,3905.9927792067456
2845,4515.541128358331
2846,3731.672973055187
2847,3931.9445848417563
2848,4571.244427588824
2849,3768.2157045548547
2850,4151.660651577216
2851,3908.8393103814014
2852,4436.25873419256
2853,4355.302303268793
2854,4358.276127451873
2855,3846.9235474577927
2856,4261.2391715212725
2857,3991.5493528494912
2858,4306.347375711521
2859,3998.9090528615734
2860,4478.006620858656
2861,4291.030373634879
2862,4509.026303239734
2863,3973.8858147342894
2864,3634.120978097463
2865,4010.582762399462
2866,4368.915956283203
2867,3960.978367736707
2868,4286.637819523616
2869,3989.4817420778254
2870,3943.2387609953776
2871,3659.6199534407656
2872,3994.3022757939243
2873,3857.517603518827
2874,3637.1584242317363
2875,3751.6383129656106
2876,3655.6269681824433
2877,4533.058654622448
2878,4395.724653248604
2879,4570.192592413917
2880,4429.109971673957
2881,4307.910754499604
2882,3932.987704066687
2883,3566.333214735126
2884,3864.1437936136454
2885,4052.8356821827238
2886,3915.7207060190367
2887,4625.868422820595
2888,4381.259872496938
2889,3932.6251856588297
2890,3856.8889137055894
2891,4224.957863801998
2892,4254.762698680652
2893,4176.94367199962
2894,4100.274011420517
2895,4514.255707349662
2896,3849.712024458654
2897,4085.4988398158953
2898,3937.800963955785
2899,4343.917140226117
2900,3735.576109836898
2901,4398.530228263053
2902,4534.15575266993
2903,4209.647609327878
2904,4326.818721659218
2905,4418.213336303903
2906,4161.228433521557
2907,4027.929078778437
2908,4148.962724188602
2909,3723.756754444393
2910,4474.164531375388
2911,3728.8597049527734
2912,4472.392798485293
2913,3934.8267874612
2914,3784.80724710506
2915,4416.47409435702
2916,4271.465769407418
2917,3952.5846930047073
2918,3999.447134623147
2919,4269.014741975976
2920,3746.018650673849
2921,4320.7812345735365
2922,4787.860509209615
2923,4521.649046310324
2924,4503.079914681986
2925,4719.25712849133
2926,4359.6531061231035
2927,4252.546028201999
2928,4795.890351249879
2929,4482.186016349988
2930,4532.352375156426
2931,4505.170028041948
2932,4686.435921632998
2933,4078.2740101995187
2934,4006.853659697842
2935,4573.94739803581
2936,4611.686575967897
2937,4291.758376306666
2938,4256.137629267562
2939,4214.904293088479
2940,4108.506456777075
2941,4303.431688758553
2942,4291.173627048973
2943,4092.40792239501
2944,4134.98948694299
2945,4272.875705166416
2946,4281.897060997174
2947,4474.379612217837
2948,4745.510819996022
2949,4047.8193416184854
2950,4084.288189385268
2951,4165.31853641898
2952,3935.3202408535262
2953,4166.526230607827
2954,4435.09318259915
2955,4428.276538253953
2956,4325.820660091949
2957,4383.484378417454
2958,4341.166128930441
2959,4295.175915154276
2960,4066.1526612740167
2961,4309.947847639658
2962,4136.808576326505
2963,4267.254446543276
2964,4655.736544760846
2965,4515.245807480944
2966,4697.745095709387
2967,4010.3621449460243
2968,3833.554563813508
2969,4276.016181304418
2970,4351.306475252545
2971,4262.2038445712715
2972,4519.119731026985
2973,4096.737688429462
2974,4279.801153310427
2975,4671.724874593937
2976,4195.303913477897
2977,4455.438071436156
2978,4335.175114233389
2979,4190.508050061154
2980,4154.928326070025
2981,4159.151631372668
2982,4101.841315810523
2983,4236.155647131403
2984,4614.42181583797
2985,4215.4272024076345
2986,4203.092828817016
2987,4538.114964861788
2988,4099.190140617764
2989,3916.6935285859554
2990,3820.229716932038
2991,3668.283051962387
2992,3683.3986871510588
2993,3843.5698958834328
2994,4251.678600142133
2995,3930.015148697322
2996,4143.89193988641
2997,4144.691067055279
2998,4106.239248476912
2999,3836.963044402068
3000,3997.3996315653303
3001,3873.613701164834
3002,3822.7092648155513
3003,3986.797033794128
3004,4166.591470859374
3005,4040.253491954687
3006,3907.628204010252
3007,4081.4683489484214
3008,3848.7977460233255
3009,3774.115787767273
3010,3687.352090331509
3011,3634.5294824726093
3012,4125.112383911415
3013,3908.080106778898
3014,4081.563407953199
3015,4429.491989467029
3016,4079.7422849430177
3017,4259.63353170268
3018,4407.768521826468
3019,4691.47742221677
3020,4177.803334123248
3021,4257.72106864244
3022,3792.1737123237476
3023,4614.201588433222
3024,4332.691497671505
3025,4312.461167611882
3026,3996.5894713968873
3027,3808.754358078768
3028,4105.24718254875
3029,4226.099969157183
3030,4412.1475191114405
3031,4267.7823438301475
3032,3653.9384270803585
3033,4161.61253975836
3034,4237.667611113324
3035,3909.28932072177
3036,4220.082782914829
3037,4422.60485357804
3038,4194.174633531487
3039,4174.307248874844
3040,3623.949638021053
3041,3756.044495027041
3042,3763.3829861849263
3043,4381.356251770225
3044,3862.0911365445586
3045,4107.202089070028
3046,3841.6411653540567
3047,4064.4724133772283
3048,4120.842952998118
3049,4385.556464024583
3050,4232.7151083853405
3051,4229.532704913084
3052,4240.712394843487
3053,4719.942419316938
3054,4277.867793002877
3055,4441.003745430989
3056,3795.612622328211
3057,4333.512780173671
3058,4398.442566739674
3059,3744.306079012179
3060,4174.495404846707
3061,4259.979666513701
3062,4203.723408902191
3063,4448.181576584139
3064,4382.148615922511
3065,4381.789488519093
3066,4026.276099899026
3067,3854.78421637871
3068,3502.251388323908
3069,4031.254875142795
3070,3480.25834759225
3071,3911.5539363040134
3072,4174.372292360972
3073,4453.885576072365
3074,4067.3959746511773
3075,4085.0117675603015
3076,3976.619820177055
3077,3864.8361057050943
3078,4414.722019262106
3079,4174.836653809929
3080,4005.9723162801324
3081,4817.250555508623
3082,4501.344985886617
3083,4818.163995537808
3084,4151.574846554294
3085,4163.625236126438
3086,4207.106449020937
3087,4001.515859524662
3088,4401.504584019173
3089,4491.421618491704
3090,4004.0415885712355
3091,4350.195412421815
3092,4262.7929772230755
3093,3815.5872146381207
3094,4507.108268330909
3095,4318.4119973347315
3096,3980.0261755542037
3097,3768.0945622843456
3098,4488.386979338931
3099,4070.5975805329963
3100,4518.999223963099
3101,4496.306841333241
3102,4082.3822153859637
3103,4657.509595553737
3104,4303.494452133122
3105,4825.586500654574
3106,4270.825495136884
3107,4210.191790958519
3108,4354.663724561919
3109,4279.116389853926
3110,4317.669973074249
3111,3957.6787054954552
3112,3784.653504279622
3113,3998.030465640545
3114,3957.6299223520878
3115,4253.772306969156
3116,4048.4166308235185
3117,3967.45525246769
3118,3875.4849891636054
3119,3879.6613509139543
3120,4411.646590343922
3121,4141.127592461419
3122,3946.154946698308
3123,3599.9192097743626
3124,3692.427406750435
3125,4065.6972576137878
3126,3694.8244959360136
3127,3635.471841927635
3128,3651.9826963075084
3129,3765.904581571368
3130,3593.809836411976
3131,3883.873953743944
3132,4196.9367383974795
3133,3598.484701830627
3134,3807.356464518015
3135,3749.011833124242
3136,3958.570493922647
3137,3556.1174886746285
3138,4009.342111498375
3139,4390.202323096484
3140,4610.683928270033
3141,4482.771691099533
3142,4337.246723835403
3143,4367.809403609892
3144,4219.8618381318
3145,4043.84117364162
3146,4309.726420883835
3147,4047.4016416851973
3148,3967.5855115870863
3149,3943.598947004024
3150,4115.434956967307
3151,4181.035562865656
3152,4057.9882540078675
3153,3750.6560302599187
3154,3803.707686463141
3155,4185.249710032989
3156,3818.219165054414
3157,4381.114433867588
3158,3621.912429027343
3159,4459.518539070756
3160,4048.330637477201
3161,3910.4076785734005
3162,3665.6716827915025
3163,4422.923724900029
3164,3927.0660355542996
3165,4419.957526641341
3166,4162.525868114526
3167,4746.857113183065
3168,4384.82921855533
3169,4556.065977627867
3170,3940.257841399003
3171,4440.41675565978
3172,4008.6028406532314
3173,4194.375933349258
3174,4469.7080524265075
3175,3931.1730145194824
3176,4021.405204117382
3177,3812.545739314274
3178,4379.2712608550355
3179,4178.560425550087
3180,3839.3897290729865
3181,4062.9375443579183
3182,4268.746919057985
3183,4052.6756959996483
3184,4477.170490915039
3185,4009.7336428188255
3186,3612.9606080873
3187,4014.000666776242
3188,4043.0406434738834
3189,3725.6779663821408
3190,4413.624635310205
3191,3677.7292606277915
3192,4454.201997325506
3193,4439.1611843360715
3194,4562.396354500241
3195,4411.413306309032
3196,4453.881352748394
3197,4490.76938911231
3198,4456.117521608337
3199,4207.114553265931
3200,4064.43558569989
3201,4020.358396453591
3202,3830.0923263128557
3203,4148.586035060809
3204,4226.124828864116
3205,4757.920817781149
3206,4139.524988806825
3207,4567.872897666937
3208,4717.199263182636
3209,4554.334462566274
3210,4739.107213396926
3211,4255.640788286166
3212,4149.43233103774
3213,4505.132698751222
3214,4213.621255058935
3215,4425.366331273642
3216,3930.254124264112
3217,3861.985459615961
3218,3914.3755714550043
3219,3394.7908330017226
3220,3891.5204032959555
3221,4782.937554406278
3222,4383.603397576191
3223,4436.588106623674
3224,4502.518027533526
3225,4563.048079562481
3226,4452.915707926966
3227,3966.1543447253184
3228,4036.4286566282926
3229,4218.005503030677
3230,3805.845315068611
3231,4087.93135578478
3232,3991.1631211887398
3233,3785.767986787444
3234,4442.2039898067105
3235,4248.843535723435
3236,3615.4784408357236
3237,4357.769645759294
3238,4388.0431149749875
3239,4499.071461907673
3240,4321.553817419101
3241,4302.703801373604
3242,4064.317129760271
3243,3961.144259109854
3244,4837.774893488102
3245,4514.156777336883
3246,4265.431158911244
3247,4318.55816791393
3248,4313.423982454953
3249,4284.03082474668
3250,4240.988844191918
3251,4264.539136987992
3252,4427.418086623811
3253,4276.520114164419
3254,4211.070152997419
3255,3786.323180253872
3256,4480.627792059953
3257,4668.704226294007
3258,4798.128856502295
3259,3706.7233413106105
3260,4210.996619935815
3261,4126.41587811994
3262,3688.214432884017
3263,3908.117816400657
3264,4769.700171026951
3265,4089.8560383211757
3266,4442.462343467303
3267,3950.634992463797
3268,4370.233117414585
3269,4155.061797549355
3270,4190.210680543611
3271,4147.631705302886
3272,4288.743363896416
3273,3988.920431028303
3274,3714.744380578768
3275,4364.171162265779
3276,4262.230107143474
3277,3846.384402389512
3278,4357.499074360117
3279,4438.826019348375
3280,4003.387316446023
3281,4113.651867295525
3282,4311.189422442338
3283,4080.9548655779945
3284,4243.679412984787
3285,4097.678007662111
3286,3727.8442453852176
3287,4140.1666278125795
3288,4258.694549979942
3289,4096.036338176895
3290,4099.658939400538
3291,3769.769420421926
3292,3674.446989077638
3293,4189.316824912152
3294,4080.5516905466757
3295,4198.448425618748
3296,4312.602220509868
3297,4330.864700534621
3298,4087.456878925953
3299,4171.208705669886
3300,3988.403951132208
3301,4530.677944706913
3302,4423.084260772864
3303,4143.9291954779455
3304,4524.18240024021
3305,4736.638078041251
3306,4042.628370564019
3307,3928.7676199833522
3308,3876.3042737387555
3309,4327.069724855157
3310,3732.3828100094443
3311,3960.712216727553
3312,4332.043898169759
3313,4325.979650366004
3314,3799.569770500458
3315,4265.876141661652
3316,3938.8079621474326
3317,3716.3320867587286
3318,3624.597673439771
3319,4146.863050195682
3320,3766.729731314374
3321,3864.186423750863
3322,4014.620267350426
3323,4293.999332548019
3324,4767.8331193705835
3325,4291.345150089325
3326,4231.298110693508
3327,4099.58362595883
3328,3908.9026772075385
3329,3869.974264769652
3330,4391.452027096937
3331,4026.0538398848157
3332,4209.329370043099
3333,4157.737385875109
3334,4245.150665159617
3335,4553.059958900103
3336,4133.185181249214
3337,4704.616272192787
3338,4611.944344259331
3339,4292.251709629585
3340,4748.6539429929535
3341,4337.24361830036
3342,3800.305507940622
3343,4171.249517448157
3344,4406.499213115045
3345,4352.8433609149415
3346,3786.545073168157
3347,3461.4146433309643
3348,3725.105031164873
3349,3593.89676267136
3350,4109.64628439905
3351,4180.139957572212
3352,3787.885250665208
3353,4027.707878386811
3354,3625.675215930394
3355,3566.8577104904507
3356,4054.8295221740536
3357,3890.5312006636386
3358,4014.387593121928
3359,3818.4547752761996
3360,4066.3308923659856
3361,4227.71562170045
3362,3872.3017239464043
3363,4286.877392030532
3364,4380.2622952309775
3365,4809.914894442665
3366,4145.353145314453
3367,3961.20798325086
3368,4436.113058267823
3369,4123.638307563295
3370,3882.4604612966195
3371,4087.017438087436
3372,4118.685843529576
3373,3820.2602485331736
3374,4508.36510772118
3375,4504.420188465023
3376,4448.433320995142
3377,4518.7544587915345
3378,4369.788494819546
3379,4221.285888106714
3380,3902.4510533981243
3381,3943.2859057722853
3382,4272.668062466885
3383,3975.2787533753167
3384,3986.3072930701383
3385,3688.511483163736
3386,3690.55745687068
3387,3624.662016479183
3388,3840.528976116645
3389,3774.8341028572017
3390,3902.8319518284693
3391,4699.066696868456
3392,3918.637098754838
3393,4442.981388609904
3394,4394.554972179044
3395,4496.042221950258
3396,4617.746567722856
3397,3918.2682337868
3398,4051.0985124515246
3399,4222.5262007899
3400,3940.5843027594065
3401,3978.394923299772
3402,4179.513003698604
3403,4108.090986631575
3404,4091.9431184411796
3405,4388.829056037903
3406,4126.179419961549
3407,4304.253145902232
3408,4121.87548839423
3409,4245.0436227592545
3410,4130.940088020237
3411,4430.707686539409
3412,4498.0862393276775
3413,4240.979471586195
3414,3800.26081014743
3415,4257.657320377015
3416,4317.521658239353
3417,4195.701980252454
3418,3923.8376200939697
3419,4262.528354941855
3420,4270.950315706002
3421,4580.724235747297
3422,4178.082790115052
3423,4166.491439518899
3424,4461.425627772058
3425,4086.641852442597
3426,4190.979045168811
3427,4436.550426054865
3428,4346.543681051043
3429,4478.232746414149
3430,4717.012341010439
3431,4344.61564773534
3432,4620.184308494145
3433,4369.45956692526
3434,4462.42469647914
3435,3984.7747695579055
3436,4079.9682804747085
3437,4573.972355646416
3438,4263.180988922955
3439,4484.850878757827
3440,4042.540162294218
3441,4685.604231222
3442,4141.645162148683
3443,3801.547875917644
3444,4054.39074292634
3445,4214.6274596609765
3446,4081.1570822978724
3447,4175.644717661542
3448,4069.1972416613953
3449,3858.7057815417966
3450,4045.3903590592777
3451,4063.951986375615
3452,4228.4053576692095
3453,4530.107654701647
3454,4212.349185086435
3455,3836.9677231298356
3456,4525.096984124129
3457,4313.239045795808
3458,4317.568566078084
3459,4191.713731436539
3460,4273.821591533065
3461,4190.6246376299105
3462,4078.5207080108094
3463,3824.5514489782145
3464,3803.2363866769315
3465,3450.417201858781
3466,3796.7904424851563
3467,4059.4851798643886
3468,4350.8115152297
3469,4129.673893341773
3470,4421.921776231291
3471,3956.483078509312
3472,4261.23235866544
3473,4406.418443684484
3474,4178.080473393078
3475,4047.1718927740076
3476,3499.920335170028
3477,4102.539726067196
3478,3787.064586568438
3479,3596.6444309135527
3480,3938.3773443625423
3481,3760.1971433761405
3482,4244.154774096409
3483,3796.2587634847214
3484,4499.366251032541
3485,3953.010738178446
3486,4368.367949396739
3487,3919.4994393400775
3488,4239.3558608793555
3489,4227.798289382517
3490,3971.4360928880233
3491,4530.120835652969
3492,4547.5273210369705
3493,3651.2811047387786
3494,3689.090816193229
3495,3340.202303257734
3496,3555.9740160904457
3497,3704.0296701990674
3498,4050.9330030829565
3499,4420.7983347480185
3500,4471.927907166628
3501,3972.8949650213294
3502,3940.358511496922
3503,3808.5981688470392
3504,3867.7832578256753
3505,3904.821039088963
3506,4100.579341242791
3507,3865.809010948835
3508,3992.428358723014
3509,3905.5576868937123
3510,4162.0329957935
3511,4578.94745004715
3512,4129.9340884785315
3513,3667.20597658537
3514,3727.389258815649
3515,4065.923963393857
3516,3710.5419959236833
3517,3689.5937597718666
3518,3840.8577386166007
3519,4079.758965762777
3520,3930.980021927686
3521,4542.695462096535
3522,3825.4949146341514
3523,3935.590519572708
3524,3827.4756145348647
3525,3470.0663265036965
3526,3846.340719237962
3527,4608.719166857198
3528,4195.154145850151
3529,4458.566429693414
3530,4192.310333435829
3531,3665.3013772247996
3532,4195.508475892466
3533,4308.344780540531
3534,4154.517260688551
3535,3992.5310725672985
3536,3523.6364552490263
3537,3768.250046315038
3538,3728.064890468271
3539,3892.7492559355046
3540,3975.4537335997147
3541,4075.4526842169444
3542,4361.606515630373
3543,4157.54596161193
3544,4035.917162438767
3545,4083.1224858970845
3546,3853.1076597014417
3547,4025.200168217849
3548,4305.936500299768
3549,4004.4880980090647
3550,4048.7755091517274
3551,3799.0991233882196
3552,4240.944252275591
3553,4171.470245469413
3554,3903.2911456079482
3555,4423.229759436004
3556,3727.490099470032
3557,3898.7159417581815
3558,3904.7951735911024
3559,3959.5765687946696
3560,3905.420443218885
3561,3870.8884536275264
3562,4035.5954997472063
3563,3586.1163779774733
3564,3879.510241518311
3565,3517.413973537587
3566,3737.548728188707
3567,3758.6557410031355
3568,4026.680009465032
3569,3493.320478487304
3570,3910.5307090361594
3571,3702.737062613416
3572,3901.891045647908
3573,4437.043029558028
3574,4378.805213098809
3575,4324.960087150559
3576,3710.269377379016
3577,4351.020104757736
3578,4164.920807539474
3579,4073.2484372566832
3580,3893.1385539063476
3581,3425.5757070433533
3582,3731.6616187506343
3583,3768.3340553234557
3584,3519.4558663689013
3585,4075.4512106786788
3586,4089.0800806224215
3587,3761.618825520157
3588,3727.24700235997
3589,4220.955859349824
3590,4110.108142662595
3591,3766.104519821794
3592,3794.752789232614
3593,4004.520275841027
3594,4052.286030507991
3595,4549.579072100979
3596,4102.386532314042
3597,4701.853300253124
3598,4139.527848344664
3599,4433.340328761316
3600,4196.400001070908
3601,3822.281633053481
3602,4443.509283369991
3603,3944.607466111665
3604,4132.151186614796
3605,3741.545224036068
3606,3968.288802879243
3607,3530.718920979849
3608,3891.1643002056494
3609,3849.8931685968873
3610,4029.4926477423487
3611,4298.75855488603
3612,3892.9574727869117
3613,4067.536094536637
3614,4402.164965304373
3615,3861.63891192764
3616,4130.935509260862
3617,4217.68495017225
3618,4295.100946534325
3619,4287.09314570983
3620,4792.693095795741
3621,4276.753310680606
3622,4708.462942145728
3623,4967.688707686488
3624,4118.965691564641
3625,4233.911937539751
3626,4239.196309350851
3627,4143.137205695538
3628,4201.746318069285
3629,4089.909872669535
3630,4353.677002568269
3631,4979.2929465006255
3632,4471.982186994992
3633,4482.635338697314
3634,4339.687570172466
3635,4191.645028066401
3636,3914.327158541735
3637,3870.96316307971
3638,4094.2698216958324
3639,4201.85618251099
3640,4066.7019728105824
3641,4092.1826113985253
3642,3922.6362204906163
3643,4035.184161777751
3644,3906.0209011426796
3645,3870.4643573680396
3646,4026.3652309138743
3647,3609.5155267458613
3648,3830.3959971826384
3649,4017.965859891237
3650,4236.216852315121
3651,4061.247751396363
3652,4495.359749607305
3653,3841.311507898474
3654,3950.7953731418484
3655,4270.668551255653
3656,4151.245847021477
3657,4226.192546474078
3658,3731.8577779677116
3659,4483.793021531272
3660,3803.0934194053852
3661,3975.7188710991127
3662,4133.27367760567
3663,4119.197211337418
3664,3837.9080801873706
3665,4341.416046873522
3666,4308.072197733249
3667,4125.769541802153
3668,3929.8076776457947
3669,3729.2678412012965
3670,4026.410416512327
3671,3966.2665049565767
3672,3593.4116946084314
3673,3689.230756065029
3674,3696.4431136316634
3675,3840.3409883353297
3676,3944.047392390911
3677,4298.584766922448
3678,4633.949230835968
3679,4097.55476293779
3680,3962.9162623632637
3681,3864.736738084516
3682,3670.604434918015
3683,4185.740679047752
3684,3843.485594631571
3685,3788.5831339824076
3686,3802.865789486219
3687,3933.2329450228776
3688,4069.295699958231
3689,3755.1774195964863
3690,4011.020202873209
3691,4451.933115674651
3692,3897.344782823736
3693,4037.601042167694
3694,4138.950080213564
3695,3649.08811978796
3696,4046.6865131987415
3697,4143.098651919479
3698,4347.306462043818
3699,4221.6807249577
3700,4055.5222086207027
3701,3924.8534923521793
3702,4132.897188286174
3703,4104.907917003949
3704,4280.488714996949
3705,4257.680209716936
3706,4305.62942957421
3707,4300.429962666307
3708,4587.216955885826
3709,4382.827044141317
3710,4304.812054395021
3711,4234.77936216673
3712,4486.64929689952
3713,4210.64514687665
3714,4100.9788049851895
3715,4145.467854339569
3716,3748.7099348401966
3717,4104.849990332779
3718,4050.159219429919
3719,3693.7268665771803
3720,4331.575525180256
3721,4433.377749385036
3722,4348.10538163576
3723,4156.781565586887
3724,4295.023462174731
3725,4169.145979019812
3726,3865.851206005878
3727,3993.241245341592
3728,3934.1497559289364
3729,3839.7552298649207
3730,3896.860164841358
3731,4276.776820330708
3732,4343.880211925767
3733,4286.626251481895
3734,4051.3221157875214
3735,4660.736576024878
3736,4636.011022234714
3737,4402.410088929393
3738,4538.635234847528
3739,4930.211411700068
3740,4802.40668599432
3741,4419.201069197854
3742,4472.886435409494
3743,4852.05944947711
3744,4570.591616642834
3745,4293.735825256719
3746,4453.734856074867
3747,4242.253614751999
3748,3952.265068514008
3749,3812.066750539043
3750,4089.872403236054
3751,3917.3899200910264
3752,3984.1128745893448
3753,4056.2924755905315
3754,3824.6142226079637
3755,4511.521057131007
3756,4240.883284621184
3757,4222.633949777999
3758,4391.037963870927
3759,3886.478568580369
3760,4434.975473305247
3761,4409.643857939108
3762,4468.605800569966
3763,4147.17416192525
3764,4331.676895372214
3765,4191.689343529696
3766,4193.1824015476195
3767,4141.949761049663
3768,3990.0003923298327
3769,3945.7484180745373
3770,4324.522194607947
3771,4264.53057042251
3772,4328.709855183792
3773,4444.577452192305
3774,4250.562571659004
3775,4399.376802266201
3776,4328.234072309526
3777,3941.913300711052
3778,4398.714392257614
3779,4389.769745852375
3780,4346.911179645658
3781,4271.060751552563
3782,3955.5821015155097
3783,3756.456767118413
3784,3946.6101601881987
3785,4205.178301811151
3786,4128.711114158785
3787,4112.8328825473145
3788,4504.850764306822
3789,3845.9626042113036
3790,3967.311308850203
3791,3930.143725190796
3792,3835.2532178394677
3793,3725.89683868036
